"Gene","adj.P.Val","adj.P.Val.1","adj.P.Val.2"
"TC09001634.hg.1:1",0.00825555882817627,2.77887251620357e-10,1.8591236342108e-06
"TC02002320.hg.1:6",0.00827241741105137,3.07824786838147e-10,5.23102545034573e-07
"TC22000304.hg.1:4",0.00828961445473693,1.38534079916051e-12,2.99576822761867e-05
"TC19000383.hg.1:3",0.00830256714177442,1.34142597085953e-05,0.000623738249716297
"TC14000072.hg.1:1",0.00830256714177442,1.50224131866372e-08,8.95679762649001e-06
"TC14002211.hg.1:1",0.00830430169674371,1.64353226089387e-24,4.79532488775738e-12
"TC05002704.hg.1:1",0.00832485652695975,1.06356557622359e-07,9.0717389337626e-07
"TC15000362.hg.1:2",0.00832485652695975,3.6092397696392e-15,0.0001502524864406
"TC01006285.hg.1:1",0.00838741237708481,4.19846682168931e-09,0.00391441811028598
"TC08001068.hg.1:1",0.00838879231457334,1.04747540197657e-05,0.00146247287237828
"TC01000250.hg.1:1",0.00839844824594512,1.52025124952467e-11,1.57058490615358e-08
"TC03002398.hg.1:1",0.00841557062454442,4.25718145593253e-18,2.18667648096077e-10
"TC03002038.hg.1:1",0.00843559255939848,8.29789425074955e-28,1.28153854426651e-17
"TC01001447.hg.1:3",0.00844456162127812,3.9861628757012e-17,4.93399755160307e-10
"TC01005845.hg.1:1",0.00850215140184132,1.39741335913154e-19,1.7507796120797e-11
"TC03001042.hg.1:3",0.0085058445162661,2.08837295389686e-17,2.46321750307124e-14
"TC19000964.hg.1:1",0.00852382246889861,0.014321731864769,0.0209952938555454
"TC15001739.hg.1:1",0.00853880980648472,8.32602972015563e-05,0.00284266998987172
"PSR15017020.hg.1:1",0.00853880980648472,8.32602972015563e-05,0.00284266998987172
"TC12002305.hg.1:1",0.00855371927553856,2.13578816803287e-29,3.63618596453509e-13
"2960238_st:1",0.00857046766730613,0.00019677226868782,0.0305085156341543
"TC05001313.hg.1:1",0.00859413805126504,1.08988997700072e-06,0.000475720413844186
"TC03000873.hg.1:4",0.0086104754847456,5.66953032107825e-15,9.58295715444741e-13
"TC6_cox_hap2000055.hg.1:3",0.0086104754847456,7.80046399918774e-13,9.00624732577853e-06
"TC6_dbb_hap3000048.hg.1:3",0.0086104754847456,7.80046399918774e-13,9.00624732577853e-06
"TC6_mann_hap4000049.hg.1:3",0.0086104754847456,7.80046399918774e-13,9.00624732577853e-06
"TC6_mcf_hap5000042.hg.1:3",0.0086104754847456,7.80046399918774e-13,9.00624732577853e-06
"TC01001212.hg.1:2",0.0086104754847456,7.09092077448619e-26,7.92489568313508e-11
"TC01003187.hg.1:1",0.00868579749453341,1.02466287799564e-20,3.16643694150797e-12
"TC09000545.hg.1:5",0.00868579749453341,1.41526347356573e-06,5.89868284274832e-05
"TC13000466.hg.1:1",0.00869954540050683,1.01216011506043e-10,8.68084626808956e-06
"TC11000546.hg.1:3",0.00870755245479771,1.9788767896222e-18,1.52126527337983e-11
"TC16000708.hg.1:6",0.00871918282456694,3.2474093072215e-10,4.24638260633588e-09
"TC12002139.hg.1:1",0.00873242800147538,3.97755986211758e-16,2.66483810624548e-08
"TC12001044.hg.1:1",0.00873242800147538,3.97755986211758e-16,2.66483810624548e-08
"TC19002017.hg.1:1",0.00874367771323234,5.61279224849861e-19,6.83067719257706e-14
"TC01002003.hg.1:2",0.00876369439509756,1.80735496273709e-19,1.60785075842758e-09
"TC09001313.hg.1:5",0.00877928227139173,1.00392450827667e-10,1.8142272916966e-07
"TC0X001890.hg.1:2",0.0088127370453379,1.57070744590941e-09,1.47375195717827e-07
"TC09001031.hg.1:5",0.00887332412896779,8.84565145209897e-07,0.0190300194341163
"TC01002818.hg.1:1",0.00889981335504419,6.03025239124814e-22,1.328083934925e-13
"TC6_dbb_hap3000242.hg.1:2",0.00889981335504419,1.07665384110893e-24,1.16320031697586e-12
"TC6_ssto_hap7000213.hg.1:2",0.00889981335504419,1.07665384110893e-24,1.16320031697586e-12
"TC6_apd_hap1000130.hg.1:2",0.00889981335504419,1.07665384110893e-24,1.16320031697586e-12
"TC15002177.hg.1:4",0.00889981335504419,9.53038824025514e-20,1.55203523347082e-10
"TC14001366.hg.1:2",0.00894208876404685,1.85065508570211e-07,8.68848007851251e-07
"TC01002353.hg.1:1",0.00896476481857734,7.66517835777966e-09,0.00170101030528526
"TC17001506.hg.1:2",0.0090261205831563,1.51023030783136e-21,6.08412075181228e-09
"PSR04015447.hg.1:1",0.0090261205831563,0.000698522531404753,0.0193828789734483
"TC19002342.hg.1:1",0.00915164574055083,8.46053901000611e-05,0.00530240578822629
"TC0X000955.hg.1:1",0.00915587139461067,1.42550810563031e-08,7.7250048393799e-05
"TC12000714.hg.1:1",0.00918539362954497,7.17056191129391e-09,7.26332487414045e-08
"TC11000820.hg.1:2",0.00919255991405617,3.14819260207827e-05,4.04882398922453e-05
"TC14000161.hg.1:4",0.00920684519328045,1.05119628974455e-21,9.83634013371429e-08
"TC20000429.hg.1:1",0.00920802636878979,3.10141904833237e-15,1.43825954318485e-09
"TC11002276.hg.1:1",0.00925057805538048,1.22102478661246e-17,2.29640035596532e-09
"TC19001868.hg.1:2",0.00925057805538048,2.25858989335326e-21,7.22568795462442e-14
"TC06001940.hg.1:1",0.00925846922851545,2.76772587564224e-21,2.73118725141464e-17
"TC22000801.hg.1:5",0.00925846922851545,2.04180535190814e-13,8.73786603341346e-11
"TC16000124.hg.1:3",0.00929936343980755,7.07149125196521e-08,2.78452388426885e-06
"TC19001906.hg.1:1",0.0093571090379575,6.27320313488677e-06,0.00424687282885816
"TC16000411.hg.1:1",0.00937498206347798,1.46170400621147e-20,4.04201429819077e-11
"TC16000419.hg.1:1",0.00938168356707996,1.10380636988203e-10,7.76542892680038e-09
"TC02000321.hg.1:2",0.00943484433720613,1.10401612554026e-05,0.00579145518408208
"TC05000636.hg.1:2",0.00947828354742289,3.2422648264941e-13,4.76286778585532e-06
"TC02001218.hg.1:1",0.00952486268971021,4.86485044547481e-11,1.70463636943638e-08
"TC01004743.hg.1:2",0.00952486268971021,3.30698750078574e-07,8.7936480049551e-05
"TC11000546.hg.1:5",0.00953150497561417,3.68840304798132e-07,0.00942924290729273
"TC02000720.hg.1:2",0.00953973398156004,9.00452993131989e-30,1.85317558822802e-17
"TC10000238.hg.1:5",0.00954899555874435,6.44586164090838e-33,7.95469151909905e-16
"TC16000459.hg.1:4",0.00955134619475998,1.23714822792832e-22,2.23902975811995e-11
"TC16001971.hg.1:1",0.00956841769751315,0.000172918465473156,0.0120425490255305
"TC06000041.hg.1:1",0.00957562239388955,4.19483691815782e-11,1.15560860173111e-06
"TC12000499.hg.1:4",0.00959561499647985,7.70034342670787e-16,5.41633156676312e-12
"TC06004130.hg.1:1",0.00960377919373078,0.00179557413978806,0.0123701545241804
"TC16001788.hg.1:1",0.00960377919373078,0.000213671188474962,0.000145532981334452
"TC16000699.hg.1:2",0.00960377919373078,0.00199059801461025,0.0154395772308809
"TC14001152.hg.1:1",0.00961724226303076,1.96294825532046e-19,6.65639342382338e-15
"TC07000032.hg.1:2",0.00971158605325986,1.23994568647178e-13,2.31306598145252e-08
"TC01001026.hg.1:3",0.00973898424970043,2.26278345620547e-11,2.70806954400721e-09
"TC12000234.hg.1:2",0.00973898424970043,5.57397293789238e-22,4.88503815024261e-08
"TC07000308.hg.1:1",0.00974858294829843,7.16673260854184e-08,0.00231164777855458
"TC07001395.hg.1:2",0.00974858294829843,2.00596587091972e-10,2.88583725798703e-08
"TC02003876.hg.1:2",0.00978846671171285,1.21040027035788e-21,5.62268608663256e-11
"PSR02004944.hg.1:1",0.00979221995189586,1.45432716629643e-05,0.00969578980955649
"TC01006291.hg.1:1",0.00980074440250867,0.000135017604415137,0.0125674869861992
"TC03001704.hg.1:1",0.00996537653592136,7.37575779857838e-17,2.23662700319908e-05
"TC05000068.hg.1:1",0.00996537653592136,3.70453267929194e-08,0.000215180623474194
"TC05001186.hg.1:1",0.0100127117278883,2.02459476568364e-17,1.4109161072533e-09
"TC21000039.hg.1:2",0.0100127117278883,3.35880881331263e-20,1.50656139575861e-11
"TC02003333.hg.1:2",0.0100712865127147,8.42842886589877e-06,7.66416780417412e-06
"TC19001653.hg.1:1",0.0101129004891221,4.04720423854673e-18,6.64311079161587e-08
"TC16000853.hg.1:1",0.0101226767537177,4.12365312563261e-11,6.42847738039573e-05
"TC16001128.hg.1:1",0.0101257246773411,4.56055410486512e-26,2.94534922331056e-12
"TC03000823.hg.1:1",0.0101535193093148,6.75309622425852e-13,4.56607114131329e-06
"TC10002114.hg.1:1",0.0101756646603912,0.0166937854497983,0.00366393715014542
"TC07000076.hg.1:1",0.0101851599377136,4.12044274793928e-10,4.65134320747514e-08
"TC06000712.hg.1:1",0.0102320876510604,1.02970512091935e-19,4.5026134650434e-06
"TC02003762.hg.1:2",0.0103524492953212,0.000692242570786322,0.014084758714716
"TC01003193.hg.1:1",0.0104517136639996,3.17714340209569e-12,7.07402239974189e-09
"TC07001363.hg.1:1",0.0104635560065335,1.11992857331137e-14,6.94174500985472e-11
"TC17002891.hg.1:1",0.0104689302675989,1.12228545544369e-34,1.75503734978028e-14
"TC06001346.hg.1:1",0.0104689302675989,7.67222618217566e-22,1.90248466170114e-09
"TC19000023.hg.1:2",0.0105863880298549,7.35833762149513e-08,0.000510669419663009
"TC02002028.hg.1:1",0.0105925408364974,2.1360730223926e-12,1.04194333816505e-06
"TC05001776.hg.1:2",0.0106410376490736,3.00023313849391e-11,1.2377085769018e-06
"TC01004040.hg.1:3",0.0107634722008889,8.3601721312443e-08,0.000803392986046197
"TC0X002031.hg.1:2",0.0107634722008889,2.42991874567145e-16,2.72737970333016e-09
"TC22001444.hg.1:1",0.0107637580879699,1.62151764518959e-23,2.77082703242039e-16
"TC01002478.hg.1:1",0.0107862201813519,6.12664395559066e-17,3.57587814065914e-10
"TC07000840.hg.1:1",0.0107993302345983,1.66966537341725e-21,6.60842935290415e-12
"TC02003335.hg.1:1",0.0107993302345983,7.05010625504692e-20,6.86756315341795e-16
"TC18000003.hg.1:2",0.0108320036052336,3.89943462953505e-16,3.20875314589666e-10
"TC19002493.hg.1:1",0.0109037975545882,4.19187017236021e-09,3.71253389143612e-05
"TC09001679.hg.1:1",0.0109535420317221,7.85069913700156e-05,0.0246958983838226
"TC02002113.hg.1:2",0.0109630783559654,4.16073091601342e-09,7.20416009901947e-09
"TC03003052.hg.1:1",0.0110084208685145,3.77498253764967e-16,8.02766172142566e-05
"TC0X000959.hg.1:1",0.0110253320925287,3.02841397966431e-21,2.94359042286863e-08
"TC10001559.hg.1:1",0.0110253320925287,3.70663636035108e-23,6.79677157242062e-15
"TC09001919.hg.1:1",0.0110444547227016,7.21455005269986e-12,2.97065029560307e-07
"TC01003314.hg.1:4",0.0110449357335692,0.000562212389869,0.00264278407981967
"TC11001517.hg.1:1",0.0110449357335692,1.0148721987651e-07,1.74562275717893e-06
"TC09001208.hg.1:1",0.0110449357335692,3.97425165265771e-20,2.9396548252972e-10
"TC01003143.hg.1:1",0.0110449357335692,1.89340994172671e-08,6.90015119237218e-09
"TC01003079.hg.1:1",0.0110449357335692,1.89340994172671e-08,6.90015119237218e-09
"TC13000829.hg.1:1",0.0110783338376011,7.70711867549765e-06,0.0480588931728195
"TC11003373.hg.1:1",0.0110852773315077,2.01037266044211e-07,0.000203425452939282
"TC04000678.hg.1:2",0.0111461050660967,1.50224131866372e-08,8.29132015244368e-05
"TC07003319.hg.1:2",0.0112730726549757,7.63087127099116e-06,0.000188628001002798
"TC09002895.hg.1:1",0.0112730726549757,1.94903111723045e-23,1.07941013482761e-10
"TC19001673.hg.1:1",0.0113039909112653,5.1961366446613e-19,8.80253960461049e-12
"TC19002519.hg.1:5",0.0113039909112653,6.03212130224314e-06,0.0181484002144749
"TC10002921.hg.1:1",0.0113039909112653,3.40555183659467e-05,0.00219144226817075
"TC09002504.hg.1:1",0.0113039909112653,2.78031659395865e-13,2.01483648065812e-07
"TC14002228.hg.1:1",0.0113062913652078,1.43706207586814e-11,5.4302314327176e-15
"TC19000682.hg.1:1",0.0114074629852708,0.00198336349344121,0.0199618850194194
"TC16001572.hg.1:1",0.0114773413579995,5.06291595866554e-24,3.57086616291077e-11
"TC20001076.hg.1:1",0.011496261381661,3.72436220559079e-09,2.35952113791406e-08
"JUC13000446.hg.1:1",0.011496261381661,1.12285040350716e-11,1.29460506385632e-05
"TC19000019.hg.1:1",0.0115132061525609,1.45222536462079e-08,0.000406690580103609
"TC0X000618.hg.1:2",0.011535225195574,1.86671560505102e-21,1.35560700046096e-11
"TC09001937.hg.1:1",0.0115407162954424,9.07003416226554e-12,3.38617276637886e-07
"TC09000253.hg.1:2",0.0115457005588878,1.07990402034731e-11,5.62870286394574e-07
"TC19001782.hg.1:1",0.0116226843903058,6.41436352739084e-13,1.27637150870736e-16
"TC11003483.hg.1:1",0.0116425703368731,0.000433895130524328,0.0221859083298892
"TC06000372.hg.1:5",0.0116869390305678,8.63504573422205e-15,2.20212740208487e-06
"TC19001157.hg.1:1",0.0117077196370743,3.53395116882413e-19,1.94558754911387e-08
"TC01004528.hg.1:2",0.0117156032800708,2.86971138298162e-20,2.07068805241402e-15
"TC02000507.hg.1:10",0.0117842041015582,0.000386046133297316,0.0411360386969482
"TC01005128.hg.1:1",0.0118052148327537,2.86701380738736e-05,0.0368688405420602
"TC08000881.hg.1:4",0.0118052148327537,0.000178248569970899,0.00305120971930707
"TC01003152.hg.1:1",0.0119475366212833,1.30823378641076e-13,1.35956823201642e-11
"TC01002419.hg.1:1",0.0119583396050772,2.55057534550317e-13,3.2980591800895e-06
"TC09001228.hg.1:1",0.0119697040923,2.38443995520227e-14,1.95865728338769e-06
"TC03000198.hg.1:2",0.0120177300737558,2.35126949417033e-23,7.46229670559919e-12
"TC07000789.hg.1:5",0.0120378781860404,1.36891940674682e-22,4.55311865835301e-11
"TC6_qbl_hap6000185.hg.1:3",0.0120391598322991,1.32684841728973e-24,9.04107230993808e-13
"TC6_mann_hap4000165.hg.1:3",0.0120391598322991,1.32684841728973e-24,9.04107230993808e-13
"TC06004126.hg.1:3",0.0120391598322991,1.32684841728973e-24,9.04107230993808e-13
"TC11000316.hg.1:2",0.0120409764290641,4.73057016891704e-11,2.45275493959365e-08
"PSR04010430.hg.1:1",0.0120409764290641,2.43994668360051e-10,1.39454969496868e-08
"TC07002047.hg.1:1",0.0120409764290641,1.88902523542575e-08,8.74790633713889e-05
"TC02000594.hg.1:4",0.0121095030087058,4.49601980125359e-26,5.66689017390576e-12
"TC07000634.hg.1:4",0.0121095030087058,1.09336435177823e-08,7.1630576942657e-06
"TC17001057.hg.1:2",0.0121095030087058,6.32987539820755e-08,0.000299944111567788
"PSR06024777.hg.1:1",0.0121095030087058,2.35198349985494e-28,2.19142275290963e-09
"TC09002897.hg.1:1",0.0121095030087058,5.17932389444781e-23,5.30414694461646e-17
"TC02000220.hg.1:1",0.0121095030087058,3.28802501202371e-17,5.51667304486996e-11
"TC02002255.hg.1:1",0.0121494524134106,1.62386570924213e-17,4.33603927910103e-10
"TC0Y000062.hg.1:1",0.0121676408648032,2.05619675215347e-15,8.76187450906411e-09
"TC0Y000175.hg.1:1",0.0121676408648032,2.05619675215347e-15,8.76187450906411e-09
"TC03003026.hg.1:1",0.0121676408648032,8.87545297189313e-06,0.0212869564313637
"TC12001396.hg.1:1",0.0121879565876764,4.69488398041646e-16,5.77201164189138e-10
"TC16001713.hg.1:1",0.0121925173002296,0.00554071200376713,0.0257177170699452
"TC07000152.hg.1:1",0.0121925173002296,3.98172550170564e-16,7.28538621667423e-10
"TC11002788.hg.1:1",0.0121925173002296,0.000129555122342612,0.00338541280783196
"TC17001157.hg.1:1",0.0121936032286729,1.04151400424009e-06,4.61958910092068e-05
"TC02001573.hg.1:1",0.0122059939978346,9.38840344513018e-19,2.3749762888971e-14
"TC01003342.hg.1:1",0.0122307592937504,2.34968953317792e-17,8.75009716976757e-10
"TC05002284.hg.1:1",0.0122307592937504,0.000313541776781954,0.0281376304063038
"TC6_dbb_hap3000211.hg.1:1",0.0122307592937504,4.96945229463601e-21,2.52512659965705e-08
"TC6_mcf_hap5000204.hg.1:1",0.0122307592937504,4.96945229463601e-21,2.52512659965705e-08
"TC6_mann_hap4000185.hg.1:1",0.0122307592937504,4.96945229463601e-21,2.52512659965705e-08
"TC19001576.hg.1:1",0.0122307592937504,6.31402961467929e-09,5.08861598538606e-05
"TC06001783.hg.1:1",0.0122757339512896,2.00748574748026e-06,8.6721637062129e-06
"PSR15015197.hg.1:1",0.0122968467837632,3.83653452923739e-05,0.00476048522583623
"TC6_mcf_hap5000225.hg.1:3",0.0122968467837632,1.86327524910103e-24,1.11430123392594e-12
"TC06002728.hg.1:1",0.0123451939150058,8.09856540402158e-16,3.34783601028013e-12
"TC17000992.hg.1:1",0.0123599816991911,0.0179477909698058,0.00792702960132755
"TC03003211.hg.1:1",0.0123599816991911,7.25460850642258e-30,5.30997705946271e-19
"TC6_cox_hap2000257.hg.1:3",0.0123723339660412,2.03699014638974e-24,9.60228890917365e-13
"TC17002747.hg.1:1",0.0124089806481588,1.2045306704314e-13,2.13025456002397e-05
"TC03000760.hg.1:2",0.0124271376803545,4.88793748151576e-12,7.86003063409007e-10
"TC04001090.hg.1:2",0.0124405534482752,4.94840237588886e-09,3.47108420259243e-06
"TC12000737.hg.1:1",0.0124407110142853,3.89636416856862e-15,9.29598959004789e-10
"TC11003248.hg.1:1",0.0125059338925672,3.97089382269545e-05,5.6132711761558e-05
"TC17002921.hg.1:3",0.0125714218723123,3.40601042618629e-06,0.000684446444426467
"TC01000634.hg.1:1",0.0126366245557286,7.74241450146062e-08,6.41313407048852e-05
"TC21000976.hg.1:1",0.0126366245557286,0.0026058326773707,0.00897256842794415
"TC01001586.hg.1:5",0.0126793407099251,7.42529848341197e-06,5.82247818166091e-05
"TC02001143.hg.1:1",0.0127088391807307,1.09004911973064e-07,4.68444185887407e-07
"TC10001526.hg.1:1",0.0127253303269266,3.48283301212936e-17,3.73965851133352e-10
"TC18000210.hg.1:2",0.0127387633131911,1.57851523152282e-21,9.10269489864846e-16
"TC09000476.hg.1:1",0.0127492974185759,5.35756601324567e-24,3.42890152920617e-13
"TC09000677.hg.1:2",0.0127552343776429,6.3758491847631e-06,0.00554438098884015
"TC02002425.hg.1:1",0.0127978224021968,2.68952063661312e-24,1.44600409467467e-13
"TC19000750.hg.1:4",0.0128160500625607,6.87124515529353e-29,2.23486619078908e-13
"TC01001587.hg.1:2",0.0128160500625607,2.7417197961852e-19,2.78401786937839e-11
"TC14001164.hg.1:1",0.0128835887027944,4.30148996492599e-10,4.44691217642535e-07
"TC01002289.hg.1:1",0.0128835887027944,2.12514821074222e-15,4.7139918879282e-11
"TC02001909.hg.1:1",0.012922164726379,8.12859591463544e-11,9.68398674643005e-08
"TC16000879.hg.1:1",0.0129641682417974,1.96391371008619e-09,0.000736392457901079
"TC06004065.hg.1:1",0.0130793396276337,1.6250885230893e-20,1.63094165939593e-07
"TC02000521.hg.1:1",0.0130864184321782,2.58262172992122e-05,5.49547943700006e-08
"TC12001514.hg.1:1",0.0131000552303083,1.22922310279622e-22,2.33765577746499e-11
"TC01004715.hg.1:1",0.0131125306814859,6.3949288831821e-08,0.000395087323517272
"TC21000202.hg.1:5",0.0131204999247237,1.33157260052833e-11,1.43792334802369e-12
"TC09000035.hg.1:2",0.0131443376253225,3.84761062765291e-14,6.28153128594232e-11
"TC12000125.hg.1:1",0.0131718056225551,5.78998497006376e-12,1.5399193640718e-09
"TC01003677.hg.1:1",0.0131730011382413,1.77132945947956e-16,3.004947832852e-08
"2835456_st:1",0.0132225022115388,0.000140722354705633,0.00176442737816703
"3090546_st:1",0.0132225022115388,1.94970575530161e-26,8.67086976773705e-09
"TC06001084.hg.1:1",0.0132237083432954,2.79705633022218e-14,1.01365568012554e-07
"PSR19010301.hg.1:1",0.0132255452977231,0.00364118579249471,0.0274685108883288
"PSR15015196.hg.1:1",0.0132802348699745,7.15334794411831e-05,0.00895972180430139
"TC17001772.hg.1:1",0.0133361307820889,9.00415713733786e-15,1.96602971290699e-08
"TC09001865.hg.1:2",0.0133455227711474,3.59631085786838e-05,0.00340090915352122
"TC19000514.hg.1:1",0.0133626342942936,1.50703920258827e-09,2.98727833495923e-06
"TC0X000952.hg.1:2",0.0133630820177196,0.000539041017428602,0.00386813499106442
"TC02001000.hg.1:1",0.0133630820177196,6.35315251283706e-14,6.67582625071279e-10
"TC02000546.hg.1:2",0.0133630820177196,3.15723208975453e-25,1.31563892839371e-13
"TC05001107.hg.1:1",0.0133684917092394,2.12859303031609e-18,7.97577356446198e-15
"TC03000394.hg.1:1",0.0133722967827961,6.6752552708854e-14,4.96570453897313e-06
"TC11002081.hg.1:1",0.0133942112829242,1.3475610916915e-25,3.5066267219489e-10
"TC18000097.hg.1:4",0.0133942112829242,7.45339081980601e-15,5.98850375820085e-12
"TC14001351.hg.1:1",0.0134945360053372,2.36985844949623e-14,6.75706007146209e-07
"TC07000993.hg.1:2",0.0135133605562609,9.56522182708795e-11,6.1953534868567e-07
"TC06000996.hg.1:2",0.0136215443488659,4.5469923832438e-10,5.41930170506227e-05
"TC04001372.hg.1:1",0.0136215443488659,8.98686562012136e-23,4.65665209463363e-13
"TC14001182.hg.1:1",0.0136459289158857,1.71668138663806e-10,5.843134360793e-07
